batch_hash,layer_idx,head_idx,top1,top2,top3,top4,top5,top10,top15,top20,top30,top40,top50,top60,top70,top80,top90
03ef84dc,2,12,0.42822265625,0.44672852754592896,0.48750001192092896,0.5124756097793579,0.5252948999404907,0.5630936026573181,0.6147046089172363,0.6665182709693909,0.7559865713119507,0.8283852934837341,0.8864479064941406,0.9290401339530945,0.960664689540863,0.9826925992965698,0.9956622123718262
03ef84dc,2,13,0.48095703125,0.46772462129592896,0.4992513358592987,0.517407238483429,0.5272097587585449,0.5516908168792725,0.604485809803009,0.6571643352508545,0.7489502429962158,0.8226094841957092,0.8805789947509766,0.9250782132148743,0.9582409858703613,0.9817124605178833,0.9954469799995422
03ef84dc,2,14,0.27607423067092896,0.33574220538139343,0.38066408038139343,0.41755372285842896,0.4505974352359772,0.5620500445365906,0.619140625,0.6691415905952454,0.7577870488166809,0.8282492160797119,0.8828907012939453,0.9251831769943237,0.9574254155158997,0.9807871580123901,0.9950376749038696
03ef84dc,2,15,0.23251953721046448,0.22602538764476776,0.2415364682674408,0.2633300721645355,0.29090073704719543,0.40902650356292725,0.5074678659439087,0.5899012088775635,0.7152763605117798,0.8042529821395874,0.8718147277832031,0.9214407801628113,0.9564992785453796,0.9808813333511353,0.9951097965240479
03ef84dc,2,16,0.27998048067092896,0.26904296875,0.28447267413139343,0.3035888671875,0.32795268297195435,0.44271790981292725,0.5372370481491089,0.6128169298171997,0.7278953194618225,0.8140329122543335,0.8794441223144531,0.9259132146835327,0.9590989351272583,0.9817506074905396,0.9952423572540283
03ef84dc,2,17,0.20820312201976776,0.23740234971046448,0.27613934874534607,0.3167724609375,0.3578048646450043,0.5075348615646362,0.6021561026573181,0.671870231628418,0.7687200903892517,0.8400968909263611,0.8928756713867188,0.9336143732070923,0.964082658290863,0.9838610887527466,0.9953685402870178
03ef84dc,2,18,0.577832043170929,0.6741699576377869,0.6797851920127869,0.671923816204071,0.6629327535629272,0.6634784936904907,0.6732792258262634,0.7080221772193909,0.7951667904853821,0.8599767088890076,0.9035186767578125,0.9377369284629822,0.964756429195404,0.984297513961792,0.9959336519241333
03ef84dc,2,19,0.3182617127895355,0.43999025225639343,0.5326172113418579,0.599047839641571,0.6548330783843994,0.7113396525382996,0.7004123330116272,0.7168495655059814,0.7843959927558899,0.8491963148117065,0.8996486663818359,0.9380820989608765,0.9652106165885925,0.9844990372657776,0.9961086511611938
03ef84dc,2,20,0.5848633050918579,0.649462878704071,0.6064127683639526,0.5601562857627869,0.533930778503418,0.5459654927253723,0.6058900356292725,0.667719841003418,0.7720346450805664,0.8444090485572815,0.8968925476074219,0.9354482293128967,0.9640594720840454,0.9842414855957031,0.9959580898284912
03ef84dc,2,21,0.6962890625,0.600292980670929,0.5456706285476685,0.518750011920929,0.5052275061607361,0.5370902419090271,0.6020348072052002,0.6638614535331726,0.767829418182373,0.8402425050735474,0.8941307067871094,0.9355674982070923,0.9646868705749512,0.9841711521148682,0.9958159923553467
